dataset,experiment,descripcion_experimento,model_family,model,model_display_name,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,n,selection_metric,selection_column,best_param_id,best_params,param_id,params,param_C,param_alpha,param_hidden_layer_sizes,param_metric,param_n_neighbors,B_accuracy_mean,B_accuracy_std,B_detection_latency_seconds_mean,B_detection_latency_seconds_std,B_f1_macro_mean,B_f1_macro_std,B_f1_weighted_mean,B_f1_weighted_std,B_fit_time_mean,B_fit_time_std,B_fnr_macro_mean,B_fnr_macro_std,B_fnr_weighted_mean,B_fnr_weighted_std,B_fpr_macro_mean,B_fpr_macro_std,B_fpr_weighted_mean,B_fpr_weighted_std,B_mcc_mean,B_mcc_std,B_precision_macro_mean,B_precision_macro_std,B_precision_weighted_mean,B_precision_weighted_std,B_recall_macro_mean,B_recall_macro_std,B_recall_weighted_mean,B_recall_weighted_std,B_roc_auc_mean,B_roc_auc_std,B_score_time_mean,B_score_time_std,source_file
CIC17,B__RobustScaler_pca_NM_SMOTE_logreg,RobustScaler + PCA + NearMiss_SMOTE + logreg,logreg,logreg,LogisticRegression,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,10000,f1_macro,B_f1_macro_mean,1,"{""C"": 0.01}",1,"{""C"": 0.01}",0.01,,,,,0.0038638540287162,0.0024011547902272,4.7560548172540115e-08,9.845302013302942e-10,0.0233243825773683,0.0046266121538502,0.0038917219657243,0.0047213929708573,19.352743482589723,7.624942254001834,0.8558520182762418,0.0117989127753635,0.996136145971284,0.0024011547902272,0.0672711915679429,0.0015096473751649,0.0129317275478595,0.0249999874395256,-0.0002685272962103,0.0129200150270233,0.0750008673800426,0.0207409947841138,0.6560413938736591,0.2455750387414297,0.1441479817237581,0.0117989127753635,0.0038638540287162,0.0024011547902272,0.5658117087785632,0.0010290063408931,0.0191824913024902,0.0003970910786058,05_results/CIC17/fase_B_pca/logreg/B__RobustScaler_pca_NM_SMOTE_logreg/reports/CIC17__B__RobustScaler_pca_NM_SMOTE_logreg__cv_summary.csv
CIC17,B__RobustScaler_pca_NM_SMOTE_ENN_logreg,RobustScaler + PCA + NearMiss_SMOTE_ENN + logreg,logreg,logreg,LogisticRegression,RobustScaler,True,3,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,10000,f1_macro,B_f1_macro_mean,1,"{""C"": 0.01}",1,"{""C"": 0.01}",0.01,,,,,0.5739005036745201,0.3176174081194606,4.765642863530287e-08,9.460876401771602e-10,0.0677939144773288,0.0233618458750224,0.561363834874185,0.3095256915693369,31.900234699249268,6.233659677874794,0.8614427296167207,0.0107445575798343,0.4260994963254799,0.3176174081194606,0.0693108320566194,0.0020780189115686,0.6135629845238112,0.3053053354293054,-0.019839008373661,0.0180555554015381,0.06129380332228,0.0176572213044971,0.5815777777242446,0.2324963067979197,0.1385572703832792,0.0107445575798343,0.5739005036745201,0.3176174081194606,0.603652345568645,0.018063102379307,0.0192211627960205,0.0003816006703942,05_results/CIC17/fase_B_pca/logreg/B__RobustScaler_pca_NM_SMOTE_ENN_logreg/reports/CIC17__B__RobustScaler_pca_NM_SMOTE_ENN_logreg__cv_summary.csv
CIC17,B__RobustScaler_pca_NONE_logreg,RobustScaler + PCA + NONE + logreg,logreg,logreg,LogisticRegression,RobustScaler,True,3,NONE,NONE,10000,f1_macro,B_f1_macro_mean,3,"{""C"": 1}",3,"{""C"": 1}",1.0,,,,,0.8149673788318716,0.0001879368442055,4.274202042877998e-08,6.251602986300645e-09,0.0762619332761588,0.0004658125655053,0.7548249618805953,0.0001776575454006,353.11832389831545,78.8495307276545,0.90728689958063,0.0015704729060587,0.1850326211681282,0.0001879368442055,0.0651625794806051,3.806473783805393e-05,0.7924060710409486,0.0005034616848762,0.0576080901529702,0.0013772270693926,0.0856903042292482,0.0005091310414967,0.7135489255617162,0.0005473074900835,0.0927131004193701,0.0015704729060587,0.8149673788318716,0.0001879368442055,0.3618705533905607,0.0048638159212251,0.0172390460968017,0.0025214542693718,05_results/CIC17/fase_B_pca/logreg/B__RobustScaler_pca_NONE_logreg/reports/CIC17__B__RobustScaler_pca_NONE_logreg__cv_summary.csv
CIC17,B__RobustScaler_pca_RUS_SMOTE_logreg,RobustScaler + PCA + RUS_SMOTE + logreg,logreg,logreg,LogisticRegression,RobustScaler,True,3,RUS_SMOTE,RUS_SMOTE,10000,f1_macro,B_f1_macro_mean,3,"{""C"": 1}",3,"{""C"": 1}",1.0,,,,,0.0096016189387631,0.0020475630625196,4.618416199258528e-08,3.0087688068248594e-09,0.029162186014441,0.0020351917719938,0.0119318650566145,0.003849016865032,24.47296886444092,2.977140672906144,0.8531667258208522,0.00947511218761,0.9903983810612368,0.0020475630625196,0.0661866212023352,0.0001536074733362,0.0024009369737924,0.0003389194924074,0.0212592186234992,0.0047913567210193,0.0748188325354833,0.040142796441736,0.5202614447532746,0.4581111590732084,0.1468332741791478,0.0094751121876099,0.0096016189387631,0.0020475630625196,0.5042016060336679,0.016972682767179,0.0186273574829101,0.0012135382883053,05_results/CIC17/fase_B_pca/logreg/B__RobustScaler_pca_RUS_SMOTE_logreg/reports/CIC17__B__RobustScaler_pca_RUS_SMOTE_logreg__cv_summary.csv
CIC17,B__RobustScaler_pca_RUS_SMOTE_ENN_logreg,RobustScaler + PCA + RUS_SMOTE_ENN + logreg,logreg,logreg,LogisticRegression,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,10000,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,"{""C"": 10}",10.0,,,,,0.0469598190521556,0.0204064808725024,4.73000964262906e-08,1.6420837611239523e-09,0.0332642056138772,0.0039620377679083,0.0325128962625761,0.021783768233523,22.730888271331786,6.147668438317774,0.8540282443380413,0.0099548658206565,0.9530401809478444,0.0204064808725024,0.0652581938582433,0.0007737813970654,0.0258327269258059,0.0140454007718408,0.0442908337344687,0.0112394513251086,0.1085236973435953,0.0028058851000686,0.8553188266099131,0.0015535893654453,0.1459717556619585,0.0099548658206565,0.0469598190521556,0.0204064808725024,0.5068121713304929,0.0041484076254284,0.019077444076538,0.0006623069571051,05_results/CIC17/fase_B_pca/logreg/B__RobustScaler_pca_RUS_SMOTE_ENN_logreg/reports/CIC17__B__RobustScaler_pca_RUS_SMOTE_ENN_logreg__cv_summary.csv
CIC17,B__StandardScaler_pca_NM_SMOTE_logreg,StandardScaler + PCA + NearMiss_SMOTE + logreg,logreg,logreg,LogisticRegression,StandardScaler,True,33,NearMiss_SMOTE,NM_SMOTE,10000,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,"{""C"": 10}",10.0,,,,,0.1291287161930712,0.0059044113294416,8.034903372867813e-08,8.400499976507963e-09,0.1738883294219021,0.0278936354511565,0.1619300500106194,0.0119900970804255,37.12311182022095,5.206698226290126,0.2527755459227646,0.0162045924553962,0.8708712838069287,0.0059044113294416,0.0598918981029731,0.0015445027442346,0.027507187737668,0.0177138396222877,0.1629246619053914,0.0093571530224081,0.2387769359507715,0.0166611750114647,0.8714571116583294,0.0788751670927882,0.7472244540772355,0.0162045924553962,0.1291287161930712,0.0059044113294416,0.381677587594525,0.0108585782256625,0.032406997680664,0.0033881397033527,05_results/CIC17/fase_B_pca/logreg/B__StandardScaler_pca_NM_SMOTE_logreg/reports/CIC17__B__StandardScaler_pca_NM_SMOTE_logreg__cv_summary.csv
CIC17,B__StandardScaler_pca_NM_SMOTE_ENN_logreg,StandardScaler + PCA + NearMiss_SMOTE_ENN + logreg,logreg,logreg,LogisticRegression,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,10000,f1_macro,B_f1_macro_mean,1,"{""C"": 0.01}",1,"{""C"": 0.01}",0.01,,,,,0.1489002234339162,0.0039199758364312,8.473638649510446e-08,3.2246232763765193e-09,0.1735657905466477,0.0136171721679104,0.1959076693478607,0.0088940282091269,9.277908992767331,1.9018328878511117,0.2792829587128407,0.0094477769104317,0.8510997765660837,0.0039199758364312,0.0575516044899078,0.0005733705343448,0.0121742907825347,0.0058523438657033,0.1735817250509538,0.0141152512146203,0.2346895680781244,0.0090609818663485,0.9415431867560458,0.0031464566267662,0.7207170412871593,0.0094477769104317,0.1489002234339162,0.0039199758364312,0.436586215235456,0.0223954936800101,0.0341765403747558,0.0013005818323895,05_results/CIC17/fase_B_pca/logreg/B__StandardScaler_pca_NM_SMOTE_ENN_logreg/reports/CIC17__B__StandardScaler_pca_NM_SMOTE_ENN_logreg__cv_summary.csv
CIC17,B__StandardScaler_pca_NONE_logreg,StandardScaler + PCA + NONE + logreg,logreg,logreg,LogisticRegression,StandardScaler,True,33,NONE,NONE,10000,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,"{""C"": 10}",10.0,,,,,0.9735361655614074,0.0006156044457415,6.463754616491216e-08,9.566537532368544e-09,0.5367333050118925,0.0335419591433293,0.9730185760472764,0.0006010220457107,259.97835912704465,33.97536193821904,0.472594282809495,0.0372945704735915,0.0264638344385926,0.0006156044457415,0.0049657238954082,0.0001925798845044,0.0480220239925313,0.003002769936829,0.9139753001944496,0.001787092851125,0.6286189770935511,0.0411127827669229,0.9751934766909784,0.0006185169843861,0.5274057171905049,0.0372945704735915,0.9735361655614074,0.0006156044457415,0.9970403057873456,5.3731693062897055e-05,0.0260701179504394,0.0038584399426566,05_results/CIC17/fase_B_pca/logreg/B__StandardScaler_pca_NONE_logreg/reports/CIC17__B__StandardScaler_pca_NONE_logreg__cv_summary.csv
CIC17,B__StandardScaler_pca_RUS_SMOTE_logreg,StandardScaler + PCA + RUS_SMOTE + logreg,logreg,logreg,LogisticRegression,StandardScaler,True,33,RUS_SMOTE,RUS_SMOTE,10000,f1_macro,B_f1_macro_mean,3,"{""C"": 1}",3,"{""C"": 1}",1.0,,,,,0.7719373666453169,0.0043644106706553,6.74569924331036e-08,6.9039909785692225e-09,0.3906646148046052,0.0224071340540897,0.8413166146843338,0.0028364844482163,31.980537796020503,7.663019719826648,0.117639578462568,0.015334246183644,0.228062633354683,0.0043644106706553,0.0154682744734652,0.0002987272242808,0.003961483747296,0.0002576294385328,0.6012348926514646,0.0043163023732407,0.3277006368113903,0.0256450323528579,0.9562683516896724,0.0002805923387053,0.8823604215374319,0.015334246183644,0.7719373666453169,0.0043644106706553,0.9809229184317744,0.0003478698291696,0.0272072792053222,0.0027845576689623,05_results/CIC17/fase_B_pca/logreg/B__StandardScaler_pca_RUS_SMOTE_logreg/reports/CIC17__B__StandardScaler_pca_RUS_SMOTE_logreg__cv_summary.csv
CIC17,B__StandardScaler_pca_RUS_SMOTE_ENN_logreg,StandardScaler + PCA + RUS_SMOTE_ENN + logreg,logreg,logreg,LogisticRegression,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,10000,f1_macro,B_f1_macro_mean,4,"{""C"": 10}",4,"{""C"": 10}",10.0,,,,,0.8105263278196728,0.0035109688134659,6.850872557411348e-08,9.693966443658588e-09,0.4028765243802305,0.0296772834669968,0.8694340898580334,0.0022937158501168,42.094813394546506,4.194894587852876,0.1073804639713012,0.0120660192371179,0.189473672180327,0.0035109688134659,0.0128697045042496,0.0002195233285994,0.0035718953834181,0.0003023490942847,0.6415404708720028,0.0037400172298061,0.3411378864853283,0.0314001951820312,0.9609649445948008,0.001215777292158,0.8926195360286988,0.012066019237118,0.8105263278196728,0.0035109688134659,0.9848773869907816,0.0008610724124067,0.0276314735412597,0.0039098478735434,05_results/CIC17/fase_B_pca/logreg/B__StandardScaler_pca_RUS_SMOTE_ENN_logreg/reports/CIC17__B__StandardScaler_pca_RUS_SMOTE_ENN_logreg__cv_summary.csv
CIC17,B__RobustScaler_pca_NM_SMOTE_mlp,RobustScaler + PCA + NearMiss_SMOTE + mlp,mlp,mlp,MLPClassifier,RobustScaler,True,3,NearMiss_SMOTE,NM_SMOTE,10000,f1_macro,B_f1_macro_mean,6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",6,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100, 50]}",,0.001,"(100, 50)",,,0.1567860423700781,0.3200444209552157,3.836407768230213e-07,3.267931857802992e-08,0.042383372164881,0.0321884451512401,0.1427648327742541,0.3146796483562487,6.892583608627319,1.286894554905701,0.8442842434811523,0.0166081905084324,0.8432139576299219,0.3200444209552158,0.0671700706230161,0.0012996426761315,0.1643371017153198,0.3395351500414781,-0.0008357823434976,0.0127773496548216,0.0360569302963355,0.0330206471243015,0.1380797006639928,0.3056547706467452,0.1557157565188479,0.0166081905084323,0.1567860423700781,0.3200444209552157,0.4798492496052206,0.0038127088211711,0.1547329902648925,0.0131804806505987,05_results/CIC17/fase_B_pca/mlp/B__RobustScaler_pca_NM_SMOTE_mlp/reports/CIC17__B__RobustScaler_pca_NM_SMOTE_mlp__cv_summary.csv
CIC17,B__RobustScaler_pca_NM_SMOTE_ENN_mlp,RobustScaler + PCA + NearMiss_SMOTE_ENN + mlp,mlp,mlp,MLPClassifier,RobustScaler,True,3,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,10000,f1_macro,B_f1_macro_mean,5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",5,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",,0.001,"(100,)",,,0.1700868932496569,0.3098901920970053,3.811968271307077e-07,4.9592118434581665e-08,0.0441984343132353,0.0167665133621068,0.1520741316329877,0.3205961872861002,7.688130044937134,1.6877661905627042,0.8116297581213472,0.0258749550081042,0.8299131067503431,0.3098901920970053,0.0633263674394776,0.0071556581156795,0.1199824048418213,0.2043013807625588,0.0308624540824063,0.0774386426101681,0.0748851978673684,0.0360109827659394,0.6467085607340477,0.3629987260370536,0.1883702418786529,0.0258749550081043,0.1700868932496569,0.3098901920970053,0.553936288816048,0.0476711691812886,0.1537472724914551,0.0200018369868377,05_results/CIC17/fase_B_pca/mlp/B__RobustScaler_pca_NM_SMOTE_ENN_mlp/reports/CIC17__B__RobustScaler_pca_NM_SMOTE_ENN_mlp__cv_summary.csv
CIC17,B__RobustScaler_pca_NONE_mlp,RobustScaler + PCA + NONE + mlp,mlp,mlp,MLPClassifier,RobustScaler,True,3,NONE,NONE,10000,f1_macro,B_f1_macro_mean,4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",4,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",,0.001,"(50,)",,,0.8533103878615667,0.0109029816016039,3.135125942578916e-07,2.6453896648180108e-08,0.1613245974173217,0.0239199209424207,0.8093536679431569,0.0145269753386583,41.29618048667908,1.998267804060269,0.8524592480965518,0.0223000231110102,0.1466896121384334,0.0109029816016039,0.0511942183059731,0.006232755300479,0.6212236624511632,0.0841493065770395,0.3605999970785699,0.0809001611743049,0.1973931788963978,0.0211566140298035,0.7847838776087208,0.0135326662735241,0.1475407519034481,0.0223000231110102,0.8533103878615667,0.0109029816016039,0.6344045604121059,0.0589980847141449,0.1264483451843261,0.0106696012107867,05_results/CIC17/fase_B_pca/mlp/B__RobustScaler_pca_NONE_mlp/reports/CIC17__B__RobustScaler_pca_NONE_mlp__cv_summary.csv
