dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,1613311,142557,403328,0.010482549667358398,10.135631322860718,0.16008062916534432,0.8195045795145037,0.16008062916534432,0.21010953380633718,0.27309125547389596,0.7166257891275751,0.19976878693012398,0.13522143375788206,0.5252362829233159,2.5129996734322234e-05,0.06127997903420043,0.28337421087242476,0.0792803146783508,0.8399193708346556
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,1613311,141791,403328,0.010185003280639648,10.33310317993164,0.1463201166296414,0.8492122967207261,0.1463201166296414,0.1987730719577557,0.29471243234705385,0.7544254626679124,0.2203620357418607,0.16369915429106544,0.5271739097317939,2.561960285408313e-05,0.06001331974495227,0.24557453733208742,0.046519912803925464,0.8536798833703586
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,3,1613311,141957,403328,0.009537220001220703,10.25432014465332,0.1582855641066328,0.8295482198692539,0.1582855641066328,0.21955595151869448,0.2984405164609134,0.7253056126689518,0.2280021500576849,0.16229012471190582,0.5232130929743717,2.5424270431642038e-05,0.06059417983783078,0.27469438733104834,0.06719826167409453,0.8417144358933671
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,4,1613311,141753,403328,0.009180307388305664,11.118802785873413,0.162108755157093,0.8272545367389755,0.162108755157093,0.22530207901586993,0.2969154895580418,0.7441856321436056,0.2256259906581456,0.16274309310539659,0.5313724625259373,2.756764416522883e-05,0.06064715049522885,0.2558143678563945,0.07181601258552567,0.837891244842907
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,10000,5,1613312,142167,403327,0.009931802749633789,10.14028787612915,0.1560842690918287,0.8210548044567063,0.1560842690918287,0.21278471907814248,0.29004937152377663,0.7068347260566854,0.2210090158351847,0.15810810195725608,0.5201913239148904,2.5141604395761133e-05,0.060819255576246095,0.2931652739433146,0.06837310273552007,0.8439157309081713
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,1,1613311,287805,403328,0.019433021545410156,20.775907516479492,0.1937951245636306,0.8960851099538926,0.1937951245636306,0.2522039336140774,0.2875909176927543,0.7403507114212367,0.2238191822417499,0.18808097908885832,0.5615191390312343,5.151119564344527e-05,0.05666556209670678,0.2596492885787633,0.04377855601423231,0.8062048754363694
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,2,1613311,287368,403328,0.01952838897705078,20.617588996887207,0.17501884322437322,0.854828736812702,0.17501884322437322,0.23888079850937163,0.3054961353807169,0.7717044507486384,0.24354908326697883,0.19068736955161775,0.5398725914457719,5.111866519777255e-05,0.058853222105106726,0.2282955492513617,0.05781717480097407,0.8249811567756268
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,3,1613311,286891,403328,0.021048784255981445,20.511921167373657,0.192860401459854,0.8819583658738135,0.192860401459854,0.26760374257961017,0.31671852991890037,0.7309919594168913,0.2613812765224342,0.207761613954688,0.5498463895836229,5.085667537927855e-05,0.05715711090525686,0.2690080405831087,0.050217065038706946,0.8071395985401459
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,4,1613311,286784,403328,0.020325422286987305,20.540036916732788,0.19642325848936845,0.9044899765331281,0.19642325848936845,0.26919405177226724,0.3140085852283059,0.7628057354138205,0.25252107998814044,0.2157929910657196,0.558962114924243,5.092638477054107e-05,0.05595103284481824,0.2371942645861795,0.03568875116164205,0.8035767415106315
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,20000,5,1613312,287341,403327,0.02087569236755371,22.974629163742065,0.19032447616946052,0.9029246183655404,0.19032447616946052,0.25770758708370284,0.3047125870759454,0.7302991643684714,0.24171004145805255,0.2105456044584594,0.5508613728731521,5.696278494557038e-05,0.05617295888413195,0.2697008356315287,0.03291885943143976,0.8096755238305395
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,1,1613311,434008,403328,0.03435564041137695,34.274064779281616,0.30377261186924787,0.9354114004830139,0.30377261186924787,0.3897717023721231,0.29866826605116,0.7895547205347815,0.2600390996852315,0.278490557491028,0.6566559280941526,8.49781437918558e-05,0.04833882569312742,0.21044527946521835,0.028854997266159043,0.6962273881307521
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,2,1613311,433431,403328,0.038285017013549805,30.63343596458435,0.2201037369089178,0.916445198312265,0.2201037369089178,0.2848699484486179,0.32592311489359665,0.8215858117096151,0.2837267505497799,0.2686711940558688,0.5680546976580135,7.595167200041741e-05,0.054103360963192564,0.17841418829038497,0.03165415135680625,0.7798962630910822
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,3,1613311,433304,403328,0.02727031707763672,30.672822952270508,0.2476198032370676,0.9468647327019766,0.2476198032370676,0.3307776665379489,0.33341565605813694,0.7971357818194894,0.29335369306787473,0.2810833952266572,0.5890753565650302,7.6049326980201e-05,0.05136299001940284,0.20286421818051056,0.018064653528110274,0.7523801967629324
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,4,1613311,432852,403328,0.03146696090698242,30.508731842041016,0.26394398603617897,0.9435969741125019,0.26394398603617897,0.35418888683677263,0.3335392287439296,0.8095544300351734,0.2951712280104976,0.2854497242235583,0.6059392338939691,7.564248413708202e-05,0.05064803374210443,0.1904455699648268,0.023664492167745427,0.736056013963821
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,30000,5,1613312,433561,403327,0.027042865753173828,32.14337420463562,0.24500963238265724,0.9370752899576578,0.24500963238265724,0.32222767863245966,0.32547288810857217,0.7811518677359321,0.28395328489984073,0.2794248486594873,0.6013406815670242,7.969556762784446e-05,0.051925237599201486,0.218848132264068,0.023888196370679585,0.7549903676173427
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,1,1613311,580768,403328,0.03979063034057617,41.74161887168884,0.48537170739447794,0.9579581470406414,0.48537170739447794,0.6057184554333757,0.3089906776505179,0.8185766908152156,0.29689995926446566,0.3744628628159016,0.7607446341686385,0.00010349298553953319,0.03466023084153735,0.18142330918478436,0.0052751700175381845,0.514628292605522
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,2,1613311,580677,403328,0.04133439064025879,41.40481948852539,0.254859568390987,0.9700061206612682,0.254859568390987,0.3323025366379335,0.33302433721843727,0.8384213988943052,0.2993131941493983,0.30785497647886445,0.6309709042027951,0.00010265793470457144,0.04978778235313987,0.1615786011056948,0.0016763036880849318,0.745140431609013
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,3,1613311,579990,403328,0.04463553428649902,41.49552512168884,0.3103553435417328,0.9712283985938801,0.3103553435417328,0.41431354890004163,0.3363705141516023,0.7938057210791255,0.30940332950106764,0.3232428396094462,0.6665281062533762,0.00010288282767794163,0.046073096529160126,0.20619427892087447,0.001451791479134733,0.6896446564582672
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,4,1613311,579244,403328,0.04178786277770996,44.147510290145874,0.34369297445255476,0.9714558463139084,0.34369297445255476,0.4587182642660347,0.33695167169875556,0.8281680987107488,0.31381491137516887,0.3335954218893009,0.6820430306525354,0.00010945808446263556,0.04386019129496676,0.17183190128925122,0.001595843877056051,0.6563070255474452
CIC17,A2__StandardScaler_pca_NM_SMOTE_ENN_knn,StandardScaler + PCA + NearMiss_SMOTE_ENN + knn,StandardScaler,True,33,NearMiss_SMOTE_ENN,NM_SMOTE_ENN,knn,KNeighborsClassifier,40000,5,1613312,580234,403327,0.04115724563598633,41.608251333236694,0.307606483077007,0.9698625688269207,0.307606483077007,0.4089177420660936,0.33141635735917724,0.7978889056854273,0.3033659553621982,0.3198307767796851,0.6671310779141206,0.00010316257362694958,0.046269501524000875,0.2021110943145729,0.0016490059370201037,0.692393516922993
