experiment,descripcion_experimento,model_family,model,scaler,use_pca,n_components_pca,rebalanceo_short,n,metrica,metrica_columna,tipo_tiempo,tiempo_columna,tiempo,valor_metrica,delta_metrica,delta_tiempo,VD,VD_normalizado
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0304121971130371,0.9724368115151608,0.004111295984792762,0.011397790908813498,0.36070989700413314,0.002275076894274149
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0412471294403076,0.9752226349407296,0.0027858234255687675,0.010834932327270504,0.2571149815635777,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.6248434066772461,0.8683938936918286,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.1106975078582764,0.8996815990127827,0.03128770532095404,0.48585410118103023,0.06439732677958022,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,2.136795425415039,0.9255439375673729,0.025862338554590192,1.0260979175567626,0.0252045522284763,0.3883999013657969
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,5.035293960571289,0.9482004465856568,0.022656509018283977,2.8984985351562504,0.007816636352746207,0.11706287084315901
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,10.107231664657592,0.9595629162124132,0.011362469626756355,5.071937704086302,0.0022402620634717116,0.03004399799213109
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,20.78476071357727,0.968325515530368,0.008762599317954867,10.677529048919679,0.0008206579703795272,0.007891190151884846
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,32.26315460205078,0.9724368115151608,0.004111295984792762,11.478393888473512,0.00035817693875458343,0.0006742108030651398
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,41.10782685279846,0.9752226349407296,0.0027858234255687675,8.844672250747678,0.00031497192282430476,0.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,500,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.6257977485656738,0.8683938936918286,,,,
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,1000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.1123351097106933,0.8996815990127827,0.03128770532095404,0.48653736114501944,0.06430689155570993,1.0
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,2000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,2.139814853668213,0.9255439375673729,0.025862338554590192,1.0274797439575196,0.025170655389250625,0.388422777378353
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,5000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,5.0421198368072515,0.9482004465856568,0.022656509018283977,2.9023049831390386,0.00780638463218274,0.11707342131638428
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,10000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,10.116895771026611,0.9595629162124132,0.011362469626756355,5.0747759342193595,0.0022390091255337793,0.030072718561881262
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,20000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,20.803775119781495,0.968325515530368,0.008762599317954867,10.686879348754884,0.0008199399499139837,0.007897096423814478
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,30000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,32.29356679916382,0.9724368115151608,0.004111295984792762,11.489791679382325,0.00035782162980119235,0.0006756294044751151
A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,knn,knn,StandardScaler,True,33,RUS_SMOTE_ENN,40000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,41.14907398223877,0.9752226349407296,0.0027858234255687675,8.855507183074948,0.0003145865468770847,0.0
