dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,1,1613311,129798,403328,0.036334991455078125,0.6818265914916992,0.8596502102507141,0.9395553014780336,0.8596502102507141,0.8925806455096561,0.31726003643563605,0.8067602463567585,0.3797944042987911,0.6626289359294566,0.9448641156524877,1.6905015061976834e-06,0.011959905432764959,0.19323975364324156,0.039048791742188484,0.14034978974928594
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,2,1613311,128156,403328,0.035928964614868164,0.710249662399292,0.857148524278007,0.9390368115502421,0.857148524278007,0.8913461853484987,0.3152574899173319,0.7353235607291744,0.3738987644605127,0.6560876326546432,0.9435854453615384,1.7609728617881526e-06,0.012081751634699555,0.26467643927082546,0.03837479879850032,0.14285147572199303
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,3,1613311,130638,403328,0.036820411682128906,0.6754024028778076,0.8591097072357982,0.9377645744043928,0.8591097072357982,0.8913120477386556,0.31085167520186874,0.7688242079464802,0.37412961211271784,0.6601640351478082,0.9431982319428519,1.6745735552151291e-06,0.012105345761514997,0.2311757920535197,0.04068989365852314,0.1408902927642018
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,4,1613311,129362,403328,0.03640556335449219,0.7122302055358887,0.8601733576642335,0.9375230908886452,0.8601733576642335,0.891701976082949,0.31289212216510737,0.7887749248843803,0.37770404699753807,0.6637409573276144,0.9446940617186684,1.7658833642491686e-06,0.01202194789050576,0.21122507511561983,0.04050257602181992,0.13982664233576642
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,10000,5,1613312,129406,403327,0.03685402870178223,0.680366039276123,0.8579861997833024,0.9367853108296113,0.8579861997833024,0.890353582079843,0.31288903720678085,0.7908328844208778,0.373792394657333,0.6583230280008343,0.9443909176278488,1.686884436886504e-06,0.012100773317547796,0.2091671155791222,0.03949779954651932,0.14201380021669763
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,1,1613311,266492,403328,0.07956242561340332,0.7229328155517578,0.879175261821644,0.9454094528240082,0.879175261821644,0.9067841210672614,0.3374456762861668,0.8114550078622673,0.4023010685700997,0.6973071133193457,0.9528757174785264,1.7924191118686473e-06,0.01049863618923839,0.1885449921377327,0.03665480466021976,0.12082473817835608
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,2,1613311,264133,403328,0.07946586608886719,0.7469594478607178,0.8774719335131704,0.94611980448134,0.8774719335131704,0.9065030345429007,0.3346024979408088,0.7367224534176938,0.3952779592561327,0.6921281134041107,0.9513748188693489,1.8519900623331823e-06,0.010591147064083511,0.26327754658230623,0.03633913947442307,0.12252806648682958
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,3,1613311,268169,403328,0.08098196983337402,0.7255585193634033,0.8818356275785465,0.945659638448565,0.8818356275785465,0.9082907244549345,0.33588038982474316,0.7727017219562471,0.40220244556483403,0.7013258180218117,0.952942043140152,1.798929207402916e-06,0.01030178926503998,0.227298278043753,0.036362466554146246,0.1181643724214535
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,4,1613311,266017,403328,0.0798192024230957,0.7292275428771973,0.882041415423675,0.945300701221332,0.882041415423675,0.9082095039234017,0.34013303568647785,0.8051073778572536,0.4081479371116615,0.7034910279599631,0.9534407831633066,1.8080260802056819e-06,0.010233426634614838,0.19489262214274647,0.035542814942897565,0.11795858457632498
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,5,1613312,266045,403327,0.08047223091125488,0.7222926616668701,0.8798196004730653,0.9439717629608546,0.8798196004730653,0.9064914479089289,0.33229677110582306,0.7913836805860655,0.3956479404755946,0.6973079639415576,0.9518245544175837,1.7908363726377606e-06,0.010427526157874152,0.20861631941393458,0.036232492841177605,0.12018039952693473
