dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,1,1613311,286977,403328,0.019745349884033203,20.372684240341187,0.9681921413836877,0.9836540681597469,0.9681921413836877,0.9743906384145462,0.5610180201884055,0.8867723036362692,0.6297254857507688,0.9059075999497136,0.9903195777124629,5.051145529281673e-05,0.0024120859926428243,0.11322769636373067,0.004373431273330079,0.03180785861631229
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,2,1613311,286497,403328,0.019080400466918945,20.26529574394226,0.9688169430339575,0.9841562715628078,0.9688169430339575,0.9750323479637532,0.5650047168230208,0.9019328229531084,0.6322750771731086,0.9075744428492643,0.9904467647595463,5.024519930166579e-05,0.002345924002995688,0.09806717704689168,0.004005803078892792,0.031183056966042528
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,3,1613311,286045,403328,0.019088268280029297,20.2200665473938,0.9687747937162805,0.9838459777788683,0.9687747937162805,0.9747698650537021,0.5312698723385574,0.8773142202262725,0.6004552179102814,0.9074650603258362,0.9899233317862179,5.013305931498383e-05,0.002367223636304212,0.12268577977372765,0.00428314826084373,0.031225206283719453
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,4,1613311,285973,403328,0.01844620704650879,20.3058660030365,0.968204538241828,0.9834822880511639,0.968204538241828,0.9742656427140493,0.5238581464806404,0.9084862976362589,0.5958637329160045,0.905961586064589,0.9901086012065051,5.034578805100687e-05,0.002395661728927069,0.09151370236374125,0.0041394641757340235,0.031795461758172015
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,20000,5,1613312,286449,403327,0.01871180534362793,22.759891033172607,0.9676391612760862,0.9836194976279482,0.9676391612760862,0.974107525342421,0.5327797538488451,0.8777964322129511,0.6000564899391423,0.9044046163392742,0.9901480761271874,5.643036799711551e-05,0.0024646946485485308,0.1222035677870489,0.0046095810043141165,0.03236083872391385
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,1,1613311,433060,403328,0.028087377548217773,30.490196704864502,0.9722161615360203,0.9846396778079424,0.9722161615360203,0.9770829228285225,0.5774391747548634,0.8847032159547906,0.6446558998559708,0.9167409670619584,0.9912041363709896,7.559652864384446e-05,0.0020769555161124042,0.11529678404520928,0.003370494277706385,0.027783838463979686
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,2,1613311,432391,403328,0.032393693923950195,34.28837776184082,0.9731161734370041,0.9851500899831119,0.9731161734370041,0.9778698780527929,0.5926778016011335,0.9013251406145325,0.6574078085085056,0.919157488893736,0.9915231937639922,8.501363099472593e-05,0.00201928413492179,0.09867485938546743,0.003405435460830978,0.026883826562995875
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,3,1613311,432275,403328,0.02843928337097168,30.32379126548767,0.9727169946048874,0.9847495384583976,0.9727169946048874,0.9774492826572774,0.5648248565269393,0.8982397461954711,0.6311723929036737,0.9180683266013774,0.9913525704738325,7.51839477186996e-05,0.002057691963226769,0.10176025380452887,0.003582374053288875,0.027283005395112664
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,4,1613311,431858,403328,0.03412628173828125,34.03419494628906,0.9725607941923199,0.984973344244654,0.9725607941923199,0.9774493110228215,0.5526968818777236,0.9086627341503587,0.6209331137862317,0.9176590958398668,0.991145074168971,8.438341733350788e-05,0.0020616276134011193,0.09133726584964132,0.003485208393336692,0.0274392058076801
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,5,1613312,432533,403327,0.02901434898376465,32.17921233177185,0.9715739338055721,0.9847084676044916,0.9715739338055721,0.9767872624062528,0.5593496150901964,0.8800017808193952,0.6258569926052642,0.915002658299525,0.9912477416663107,7.978442388377631e-05,0.0021363680552703725,0.11999821918060481,0.003619454634627744,0.028426066194427852
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,1,1613311,579726,403328,0.043161630630493164,41.81146502494812,0.9749831402729292,0.9855444395337222,0.9749831402729292,0.9790805930604948,0.5973141065404842,0.8884730597641755,0.661207309194107,0.9243201702781595,0.9919941560876964,0.000103666160110253,0.0018665211212742369,0.11152694023582435,0.0029809570920427877,0.02501685972707077
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,2,1613311,579490,403328,0.042357683181762695,40.88561940193176,0.9760542288162488,0.9862324205223858,0.9760542288162488,0.9800454305526342,0.6155933838053688,0.9033334096216795,0.6748183509489744,0.927263159185711,0.992127279194768,0.00010137064474058771,0.001799621917441622,0.09666659037832034,0.0030485575778731464,0.02394577118375119
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,3,1613311,578822,403328,0.040831804275512695,40.91488265991211,0.9754839733417963,0.9859063654417398,0.9754839733417963,0.9795627112905245,0.5840272698825962,0.8773356646218774,0.6464751934588551,0.9256622485445265,0.991951708150543,0.00010144319923216863,0.0018426669806423002,0.12266433537812252,0.003123978051430757,0.024516026658203745
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,4,1613311,578080,403328,0.03922533988952637,40.70346808433533,0.9750649595366551,0.9859520039315751,0.9750649595366551,0.9793336541295523,0.5693593467759391,0.8977209554246931,0.6332816422941006,0.9245299212675575,0.9919227033342574,0.00010091902393172635,0.0018656308981981847,0.10227904457530691,0.0030494230096278063,0.02493504046334497
CIC17,A2__StandardScaler_pca_RUS_SMOTE_ENN_knn,StandardScaler + PCA + RUS_SMOTE_ENN + knn,StandardScaler,True,33,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,5,1613312,579080,403327,0.040659189224243164,41.22369909286499,0.9745268727360181,0.9855022498901252,0.9745268727360181,0.9788134735681633,0.5895451626217167,0.8812830891823432,0.6539863477641786,0.9230486141923961,0.9919688692325381,0.00010220912334870958,0.0019101472521055576,0.1187169108176569,0.003179081517601534,0.02547312726398183
